img_url,title,artist,album,playtime,participation_info,lyrics,image_path,artist_name
https://image.bugsm.co.kr/album/images/200/331557/33155760.jpg?version=20231115002445.0,Wanted (feat. Sonicwonder),Hiromi,Sonicwonderland,07:12,피쳐링 Sonicwonder 작곡 Hiromi(히로미) etc. Hiromi(히로미),가사 준비 중입니다.,media/mysingimage/20240610011WantedfeatSonicwonder.jpg,Hiromi(히로미)
https://image.bugsm.co.kr/album/images/200/202284/20228425.jpg?version=20190508155204.0,Easy,Mac Ayres,Drive Slow,05:14,,"Oh you heard
What they say
Oh the more things change
The more they stay the same
Ain't that a shame?
(I know it's a shame)
I've been good
For some time
I'd be lying if I said that
You ain't on my mind
Been tryin' to give it some time
Feeling like I'm runnin' away
Never had the chance chance to say
I can say that loving you is easy
I don't need to prove a single thing
Somewhere along the way
I guess you got under my skin
I put all my cards out on the table
You ain't ever gonna show your hand
I would rather hold you close than
Try to understand
Mornin' sun mornin' high
Oh I think this haze is for now
My best disguise
No need to think about why
What'cha say starry eyed
How you love to smile
And watch the clouds reside
Just tryin' to give it some time
Feeling like I'm runnin' away
Never had the chance chance to say
I can say that loving you is easy
I don't need to prove a single thing
Somewhere along the way
I guess you got under my skin
I put all my cards out on the table
You ain't ever gonna show your hand
I would rather hold you close than
Try to understand
I put all my cards out on the table
You ain't ever gonna show your hand
I would rather hold you close than
Try to understand
I can say that loving you is easy
I don't need to prove a single thing
Somewhere along the way
I guess you got under my skin
I put all my cards out on the table
You ain't ever gonna show your hand
I would rather hold you close than
Try to understand",media/mysingimage/20240610012Easy.jpg,Mac Ayres(맥에이레즈)
https://image.bugsm.co.kr/album/images/200/202284/20228425.jpg?version=20210225192954.0,Slow Down,Mac Ayres,Drive Slow,03:54,,"I'm on my second guess
Or maybe my second best
What do I have to do
To know that I'm getting through?
I don't have much to say
Just hoping you'd come my way
What do I have to do
To come and get close to you?
(Come get close to you)
Baby I won't slow down
And I won't say when
Tell me why I be coming round again
I'm ready to go again
Baby I won't slow down
And I won't say no
Just one look and I think it's time to show
I think that I already know
Colorin' in the greys
I see your every shade
I'm running back around
To tell you I hold you down
I could say everything
Pulling me by the string
What do I have to do?
Tell me what you want to do
(Tell me what you want to do)
Baby I won't slow down
And I won't say when
Tell me why I be coming round again
I'm ready to go again (Ready to go)
Baby I won't slow down
And I won't say no
Just one look and I think it's time to show
I think that I already know
Baby I won't slow down
And I won't say when
Tell me why I be coming round again
I'm ready to go again (Ready to go)
Baby I won't slow down
And I won't say no
Just one look and I think it's time to show
I think that I already know",media/mysingimage/20240610013SlowDown.jpg,Mac Ayres(맥에이레즈)
https://image.bugsm.co.kr/album/images/200/5839/583931.jpg?version=20201205002532.0,Meant To Be,SG Lewis,Yours - EP,02:58,,"Is that your man? The one inside?
The one who only loves you half the time
You haven't seen through his disguise
Or through his poker face of wanderin' eyes

I didn't have the strength to ask you
I hesitated for too long
And by the time I found my courage
The moment was gone

If you were mine to throw away
I'd hold on tight make no mistake
And baby I won't change your mind today
But if it's meant to be it's meant to be
If you were mine to throw away
I'd hold on tight make no mistake
And baby I won't change your mind today
But if it's meant to be it's meant to be

I used to know you remember me?
Remember how you had respect for me?
Do you feel special all left alone?
Or is there nothin' left to call your own?

I didn't have the strength to ask you
I hesitated for too long
And by the time I found my courage
The moment was gone

If you were mine to throw away
I'd hold on tight make no mistake
And baby I won't change your mind today
But if it's meant to be it's meant to be
If you were mine to throw away
I'd hold on tight make no mistake
And baby I won't change your mind today
But if it's meant to be it's meant to be

It's meant to be it's meant to be
It's meant to be it's meant to be",media/mysingimage/20240610014MeantToBe.jpg,SG Lewis(에스지 루이스)
https://image.bugsm.co.kr/album/images/200/8963/896322.jpg?version=20211210004511.0,Throwaway,SG Lewis,Dawn,03:00,"보컬 Clairo 작곡 SG Lewis(에스지 루이스) , Clairo 작사 SG Lewis(에스지 루이스) , Clairo 전체 보기","Sometimes I know what's right for me
And I'll be here waiting yeah
Baby show me all that I can do
I could be the one to guide you through
Baby take my hand
And I'll show you the way
Bring you a little closer
Tell you it's okay
I don't wanna be something
You can throw away
Baby take my hand
And I'll show you the way
Bring you a little closer
Tell you it's okay
I don't wanna be something
You can throw away
And I'm falling so hard for you
(Falling so hard for you)
Would you be there to catch me too
(Falling so hard for you)
And I'm falling so hard for you
Would you be there to catch me too
Me too
Baby take my hand
And I'll show you the way
Bring you a little closer
Tell you it's okay
I don't wanna be something
You can throw away
I don't wanna be something
You can throw away
Baby take my hand
And I'll show you the way (Show the way)
Bring you a little closer
Tell you it's okay (It's okay)
I don't wanna be something
You can throw away
Baby take my hand
And I'll show you the way (Show the way)
Bring you a little closer
Tell you it's okay (It's okay)
I don't wanna be something
You can throw away (Throw away)
Baby take my hand
And I'll show you the way
Bring you a little closer
Tell you it's okay
I don't wanna be something
You can throw away",media/mysingimage/20240610015Throwaway.jpg,SG Lewis(에스지 루이스)
https://image.bugsm.co.kr/album/images/200/9543/954373.jpg?version=20220618004946.0,CRAZY,Jessie Reyez,CRAZY,04:05,보컬 Jessie Reyez 작곡 Willie Nelson 작사 Willie Nelson,"Crazy I'm crazy for feelin' so lonely
I'm crazy crazy for feelin' so blue
I knew you'd love me as long as you wanted
And then someday
You'd leave me for somebody new
I I I I worried why do I let myself worry oh?
Well I'm sittin' there wonderin' what in
What in the world did I do?
Crazy for thinkin' that my love could hold you
I'm crazy for tryin' and crazy for cryin'
And I'm crazy for lovin' you
Crazy for thinkin' that my love could hold you
I'm crazy for tryin' and crazy for cryin'
And I'm crazy for lovin' you mmm
Um on my mother
On my mother
Every single ex has tried to come back
I'm tryna spare you suffering stupid
And I know they say
Oh you know you'll never forget me
But this is different
I swear to god on your deathbed
You'll think of me
Whether I'm there or not",media/mysingimage/20240610016CRAZY.jpg,Jessie Reyez
https://image.bugsm.co.kr/album/images/200/6358/635858.jpg?version=20210304155550.0,Shutter Island,Jessie Reyez,Kiddo,03:07,"보컬 Jessie Reyez 작곡 Tim Suby , Jessie Reyez","The goodbyes are getting old
Next time you can go ahead and go
I'm tired of begging you to love me
Goodness gracious you're amazing
According to you I'm a lucky lady
So why'd you lie to me?
Why do I cry to sleep?
Goodness gracious I'm replaceable
You say that I'm too crazy
I guess you were right
I guess you were right
My straight jacket's custom made though
(With fucking diamonds)
My straight jacket's custom made though
(With fucking rubies)
I'm crazy just like Galileo
My straight jacket's custom made though
You keep hitting I've been bruised
Holy field I can't hear you
I'm tired of begging you to love me
You're expecting me to say
Loco please please stay
I'm tired of begging you to love me
Goodness gracious you're amazing
According to you I'm a lucky lady
So why do I cry to sleep?
Why'd you lie to me?
Good gracious I'm replaceable
You say that I'm too crazy
I guess you were right
I guess you were right
My straight jacket's custom made though
(With fucking diamonds)
My straight jacket's custom made though
(With fucking rubies)
I'm crazy just like Galileo
My straight jacket's custom made though
For a second I forgot I was a bad bitch
Begging you to stay became a habit
I'm tired of begging you to love me
I know I can be better needed practice
I know I can be better but the fact is
I'm tired of begging you to love me
Goodness gracious let's just break up
I tried everything to save us
So why do I cry to sleep
Every time you try to leave?
Goodness gracious this relationship
Is full of so much hatred
I guess you were right
I guess you were right",media/mysingimage/20240610017ShutterIsland.jpg,Jessie Reyez
https://image.bugsm.co.kr/album/images/200/194461/19446186.jpg?version=20230120015108.0,hayley.,will hyde,hayley.,03:02,"작곡 William Thomas Hyde , Elijah Matthew Woods etc. will hyde , Elijah Woods","You're tearing out tearing out pieces
Of me of me
I see the way you look at him
Like you want his body on your skin
Flashback to when I touched your lips
I lost my way through all of it
Hayley where did you go my baby?
Can't stay awake cause lately
I feel we're moving on
It's so heartbreaking
The way that things are changing
Days in our bed now fading
To nights when I'm alone
To nights when I'm alone
You're tearing out tearing out pieces
Of me of me
You're tearing out tearing out pieces
Of me of me
Soft autumn breeze on your summer skin
You've been acting cold I thought I'd check in
Something is different something has changed
The way you wear your clothes
And say my name
Hayley where did you go my baby?
Can't stay awake cause lately
I feel we're moving on
It's so heartbreaking
The way that things are changing
Days in our bed now fading
To nights when I'm alone
To nights when I'm alone
I've seen the way you cry
Do I walk away or stay another night?
I can't seem to get you off my mind
And I don't wanna begin to try
You're tearing out tearing out pieces
Of me of me
You're tearing out tearing out pieces
Of me of me",media/mysingimage/20240610018hayley.jpg,will hyde
https://image.bugsm.co.kr/album/images/200/40451/4045166.jpg?version=20240326033022.0,pocket locket,Alaina Castillo,parallel universe pt. 1,03:08,"작곡 Alaina Castillo , Sam Roman etc. Alaina Castillo","One day we'll be fine

I'm your type 
I'm the vibe
Fantasize 
stay the night 
every night 
I can keep all your secrets in my pocket locket
And then I keep ya held down 
when I lock n drop it
Yeah you be sly 
that's alright 
I don't mind 
You be cruel
I'll survive
Playing that hard to get love 
Showing no affection
I know it's hard to keep up 
with my good intentions

you must think I'm mad to need ya 
they must think I'll never leave ya
I don't see my love as weakness
I know in the end you'll be the one, one, one

Right now I bet you think 
you've got me in the palm of your hands
Give me no love you get that good love
Hope that you don't regret
Taking so long to see that 
I'm the best thing you'll ever have
Come get that love boy get that good love 
Baby while you still can

I'm the shit 
I'm a trip
Take a sip
Watch it drip 
from your lip
know that I can keep ya held down 
with my little finger
and I would do it all day just to let you linger

you know that I would take the time
to let you ride
let you try to do me right
hoping that youre learning real quick
asking all the questions
casue if you push me too far 
you gone learn your lesson

you must think I'm mad to need ya 
they must think I'll never leave ya
I don't see my love as weakness
I know in the end you'll be the one, one, one

Right now I bet you think 
you've got me in the palm of your hands
Give me no love you get that good love
Hope that you don't regret
Taking so long to see that 
I'm the best thing you'll ever have
Come get that love boy get that good love 
Baby while you still can 

Oh baby while you still can
While you still can
Come get that love boy 
Get that good love
While you still can
Come get that love boy 
Get that good love 
while you still can",media/mysingimage/20240610019pocketlocket.jpg,Alaina Castillo
https://image.bugsm.co.kr/album/images/200/202938/20293864.jpg?version=20231222013617.0,도망가자 (Run With Me),선우정아,Serenade,04:30,"보컬 선우정아(Sunwoojunga) 작곡 선우정아(Sunwoojunga) 작사 선우정아(Sunwoojunga) , 곽은정 전체 보기","도망가자
어디든 가야 할 것만 같아
넌 금방이라도 울 것 같아
괜찮아
우리 가자
걱정은 잠시 내려놓고
대신 가볍게 짐을 챙기자
실컷 웃고 다시 돌아오자
거기서는 우리 아무 생각말자
너랑 있을게 이렇게
손 내밀면 내가 잡을게
있을까 두려울 게
어디를 간다 해도
우린 서로를 꼭 붙잡고 있으니
너라서 나는 충분해
나를 봐 눈 맞춰줄래
너의 얼굴 위에 빛이 스며들 때까지
가보자 지금 나랑
도망가자
멀리 안 가도 괜찮을 거야
너와 함께라면 난 다 좋아
너의 맘이 편할 수 있는 곳
그게 어디든지 얘기 해줘
너랑 있을게 이렇게
손 내밀면 내가 잡을게
있을까 두려울 게
어디를 간다 해도
우린 서로를 꼭 붙잡고 있으니
가보는 거야 달려도 볼까
어디로든 어떻게든
내가 옆에 있을게 마음껏 울어도 돼
그 다음에
돌아오자 씩씩하게
지쳐도 돼 내가 안아줄게
괜찮아 좀 느려도 천천히 걸어도
나만은 너랑 갈 거야 어디든
당연해 가자 손잡고
사랑해 눈 맞춰줄래
너의 얼굴 위에 빛이 스며들 때까지
가보자 지금 나랑
도망가자",media/mysingimage/20240610020domanggajaRunWithMe.jpg,선우정아(Sunwoojunga)
https://image.bugsm.co.kr/album/images/200/201385/20138513.jpg?version=20231222013233.0,고양이 (feat. 아이유),선우정아,고양이,03:12,보컬 선우정아(Sunwoojunga) 피쳐링 아이유(IU) 작곡 선우정아(Sunwoojunga) 전체 보기,"다시 생각해봐
이게 우리 최선은 아닐 거잖아
왜 애써 네 맘을 숨겨 자 나를 봐
이렇게 금방 낚이는 시선
좀 더 가까이 그렇게 말고
이렇게 포근하게
작은 내 심장 소리에 감동하게
함께 좀 더 있자
네가 나타나기 전까지 난 외로웠
아니 심심했어
어차피 넌 늦었어 분명 후회할 걸
뒤돌아 선 순간부터
넌 날 그리워하게 될 거야
넌 날 그리워하게 될 거야
한 번 빠지면 답이 없지
어쩔 수 없어 태생인 걸
가까이 삭막한 네 하루에 마법을 걸게
나도 그 이유는 잘 모르겠는데
다 난리 나던데?
너 가버린대도 괜찮아
나 좋다는 인간들이 널렸음
아쉬울 게 뭐 있어 너만 손해인 걸
뒤돌아 선 순간부터
넌 날 그리워하게 될 거야
넌 날 그리워하게 될 거야
눈 마주치면 게임 끝이지
어쩔 수 없어 태생인 걸
넌 날 그리워하게 될 거야
넌 날 그리워하게 될 거야
넌 날 그리워하게 될 거야
넌 날 그리워하게 될 거야
한 번 빠지면 답이 없지
(답이 없지)
어쩔 수 없어 태생인 걸
(그럼그럼 그럼그럼)
다시 생각해봐
다시 생각해봐",media/mysingimage/20240610021goyangifeataiyu.jpg,선우정아(Sunwoojunga)
https://image.bugsm.co.kr/album/images/200/202037/20203701.jpg?version=20240304114311.0,너를 만나,폴킴,너를 만나,04:40,"보컬 폴킴(Paul Kim) 작곡 폴킴(Paul Kim) , 도니 제이(Donnie J) , Joseph K 작사 폴킴(Paul Kim) 전체 보기","너를 만난 그 이후로
사소한 변화들에 행복해져
눈이 부시게 빛 나는 아침
너를 떠올리며 눈 뜨는 하루
식탁 위에 마주 앉아
너의 하루는 어땠는지 묻거나
나의 하루도 썩 괜찮았어
웃으며 대답해 주고 싶어
별것 아닌 일에 맘이 통할 때면
익숙해진 서로가 놀라웠어
널 사랑해
평온한 지금처럼만
영원하고 싶다고
너를 바라보다 생각했어
너를 만나 참 행복했어
나 이토록 사랑할 수 있었던 건
아직 어리고 모자란 내 맘
따뜻한 이해로 다 안아줘서
무심한 말투에 서로 아플 때면
차가워진 사이가
견딜 수 없어 미안해
불안한 지금이라도
영원하고 싶다고
너를 바라보다 생각했어
너를 만나 참 행복했어
나 이토록 사랑할 수 있었던 건
아직 어리고 모자란 내 맘
따뜻한 이해로 다 안아줘서
뜨거웠던 여름 지나
그리워질 빗소리에
하나 둘 수줍어 또 얼굴 붉히면
생각이 많아진
너의 눈에 입 맞출 테니
우리 함께 걸어가기로 해
나를 만나 너도 행복하니
못 해준 게 더 많아서 미안해
이기적이고 불안한 내가
너에게만은 잘하고 싶었어
오랫동안 나 기다려온
완벽한 사랑을 찾은 것 같아
날 잡아줘서 힘이 돼줘서
소중한 배려로 날 안아줘서
너를 만나",media/mysingimage/20240610022neoleulmanna.jpg,폴킴(Paul Kim)
https://image.bugsm.co.kr/album/images/200/201547/20154722.jpg?version=20230601001519.0,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,03:30,보컬 폴킴(Paul Kim) 작곡 어깨깡패 작사 어깨깡패 전체 보기,"네가 없이 웃을 수 있을까
생각만 해도 눈물이나
힘든 시간 날 지켜준 사람
이제는 내가 그댈 지킬 테니

너의 품은 항상 따뜻했어
고단했던 나의 하루에 유일한 휴식처 

나는 너 하나로 충분해
긴 말 안 해도 눈빛으로 다 아니깐
한 송이의 꽃이 피고 지는
모든 날 모든 순간 함께해

햇살처럼 빛나고 있었지
나를 보는 네 눈빛은
꿈이라고 해도 좋을 만큼
그 모든 순간은 눈부셨다

불안했던 나의 고된 삶에
한줄기 빛처럼 다가와 날 웃게 해준 너 

나는 너 하나로 충분해
긴 말 안 해도 눈빛으로 다 아니깐
한 송이의 꽃이 피고 지는
모든 날 모든 순간 함께해

알 수 없는 미래지만
네 품속에 있는 지금 순간 순간이
영원 했으면 해 

갈게 바람이 좋은 날에
햇살 눈부신 어떤 날에 너에게로
처음 내게 왔던 그날처럼
모든 날 모든 순간 함께해",media/mysingimage/20240610023modeunnalmodeunsunganEverydayEveryMoment.jpg,폴킴(Paul Kim)
