Title,Project,Date,Artist,Image,Content
오방가르드 6주년 공연 시리즈 NET & MUSIC : 육방가르드 - we hate jh X 페이퍼리버,오방가르드,2024-05-10,"페이퍼 리버, wehatejh",media/myarticleimage/20240427011obanggaleudeu6junyeongongyeonsilijeuNETMUSICyugbanggaleudeuwehatejhXpeipeolibeo.jpg,"Net & Music : 육방가르드 공연 시리즈 💙🎉
we hate jh X 페이퍼리버
we hate jh @BAND.WEHATEJH
위헤제는 이모 / 파워팝 / 인디팝 등
여러 장르를 섞은 2000년대 미국식 얼터너티브를 추구한다.
이 시대 청춘들의 솔직한 감정을 담아내고 있으며
자기위로보다는 불안한 감정을 표출하고 고백하는데
초점을 맞추고 있다.
Paper River @PAPERRIVER.BAND
편안한 어쿠스틱 사운드를 연주하는 페이퍼리버는
고전적이고 현대적인 정서를 담아
부드럽고 풍성한 사운드를 연주한다.
장소 : 오방가르드 @OVANTGARDE
(부산 남구 용소로7번길 15-1 지하)
일시Date : 2024. 5. 10 금 Fri
입장Door Open 8pm / 공연시작Start 8:30pm
오방가르드 6주년을 축하하기 위해
제임스레코드 기획으로 두 밴드와 만나러 갑니다.
Presented by @JAMESRECORD
공지 Notice
예매 취소는 5월 8일 자정까지 가능합니다.
아래 서식을 모두 작성/체크해 주십시오
당일 선착순 입장입니다.
공연은 8시 30분에 시작됩니다.
예매자, 입금자 성함 동일하게 작성해주십시오
입금이 완료되면 24시간 내에 예매 확인 메일을 보냅니다."
[PUNK MARATHON Vol.2],락캠프,2024-05-06,"데드챈트, 바닐레어, 리뎀션즈, 스트릿건즈, 스트레이터스",media/myarticleimage/20240427012PUNKMARATHONVol2.jpg,"[PUNK MARATHON Vol.2]
2020년에 개최되었던 펑크마라톤이 새로운 모습으로 돌아왔습니다. 펑크의 장을 마련해줬던 공연장 고인물과 살롱노마드는 비록 역사 속으로 사라졌지만 인천 락캠프에서 그 의지를 이어갑니다.
에너지 넘치는 공연과 공연 후 출연 아티스트들의 애장품을 구매할 수 있는 플리마켓 시간이 준비되어 있습니다. 4년 전 첫 펑크마라톤의 열기를 기억하며 미쳐 못 이어나간 펑크마라톤을 다시 달려봅시다🔥
🔸일시: 2024년 5월 4일, 5일, 6일
공연 오후 5시 (입장 오후 4시 30분) / 플리마켓 오후 8시 30분
🔸장소: 인천 락캠프 (인천 부평구 신트리로6번길 6 B1) @ROCKCAMP_LIVE
🔸출연진
[5월 4일 토요일]
타카피 @TACOPY_KOOK
피싱걸스 @FISHINGIRLS_
요정 @YOJUNGOFFICIAL
444 @444_SEOUL
신타펑크 @SYNTAPUNK
[5월 5일 일요일]
럭스 @RUX.RUX.RUX.RUX
로우브라더스 @ROW_BROTHERS_OFFICIAL
향우회 @SOCIALCLUB_HYANGWU
세일러허니문 @SAILORHONEYMOON.KR
론울프엘리지클럽 @ALONEWOLFELEGYCLUB
[5월 6일 월요일]
스트릿건즈 @THESTREETGUNS
바닐레어 @VANILLARE
데드챈트 @DEADCHANT
스트레이터스 @STRAIGHTERS_OFFICIAL
리뎀션즈 @BAND_THE_REDEMPTIONS
🔸티켓가
1일권 현매 20,000원 예매 18,000원 (-10%)
2일권 현매 40,000원 예매 30,000원 (-25%)
3일권 현매 60,000원 예매 36,000원 (-40%)
예매 링크: https://docs.google.com/forms/u/1/d/1G7ynqDIbrke3iNySQ48oOpoXSDkB2jo7pdACKezkpf0/edit
예매는 5월 2일 24시에 마감됩니다.
본 공연은 청소년 무료 입장 공연입니다. 관람을 희망하시는 청소년께서는 학생증 및 주민등록증을 제시해 주셔야 무료 입장이 가능합니다.
예매가 완료되면 주최 측에서 수일 내로 예매 확정 문자가 발송됩니다.
예매자는 현장에서 성함을 말씀하신 후 입장 팔찌를 수령한 뒤 입장 가능합니다.
🔸관람 및 행사 안내 사항
※ 플리마켓의 아티스트 애장품은 데드챈트 인스타 계정 혹은 해당 아티스트 인스타 계정에서 사전에 확인하실 수 있습니다.
※ 플리마켓의 수익금은 전액 해당 아티스트에게 지급됩니다.
※ 예매한 당일의 모든 출연 아티스트의 인스타를 팔로우하신 관객분은 공연 스태프에게 팔로우 인증 후 소정의 경품(데드챈트 공식 메쉬캡, 실버 925 은팔지, 실버 925 은반지)을 받아가실 수 있습니다. 본 이벤트는 한정 수량으로 진행되어 조기 마감될 수 있습니다.
※ 주위 관객 분들의 불편을 야기하거나 관람을 방해하는 등의 행동을 할 경우 퇴장 조치를 받으실 수 있습니다.
※ 클럽 수용 가능 인원 초과 시 주최 측의 자체적인 판단으로 예매는 조기 마감될 수 있습니다.
🔸문의처
데드챈트 인스타그램 DM @DEADCHANT
포스터 디자인 by 무순 @MOOSOON_ONE.POINT_TATTOO"
멋진인생 2집 발매기념 단독공연,채널1969,2024-05-05,멋진인생,media/myarticleimage/20240427013meosjininsaeng2jibbalmaeginyeomdandoggongyeon.jpg,"2024년 3월 28일 밴드 멋진인생이 2집 ‘쿠빌라이 칸'으로 돌아옵니다.
총 10곡으로 구성된 정규 2집 ‘쿠빌라이 칸'은 한국가요, MPB, 스파게티 웨스턴의 사운드 트랙 등에서 영감을 받아
영화적 상상을 바탕으로 만들어진 앨범으로, 신사적으로 4인조 사이키델릭 록 그룹사운드의 진수를 보여줍니다.
혼란하고 불공평한 세상에서 그린 쿠빌라이 칸의 사랑과 시련, 야망 그리고 인생.
멋진인생을 사시고 잠시 쿠빌라이 칸이 되어보세요.
On March 28, 2024, the band Meotjinsaeng will return with their 2nd album ‘Kublai Khan’.
The 2nd full-length album 'Khublai Khan', consisting of a total of 10 songs, is an album created based on cinematic imagination,
inspired by Korean pop songs, MPB, and the soundtrack of Spaghetti Western,
and shows the essence of the gentlemanly 4-member psychedelic rock group sound.
Kublai Khan's love, trials, ambitions, and life in a chaotic and unfair world.
Take your own Meotjinsaeng and become Kublai Khan for a while.
멋진인생이 공연전 알리고 싶은 선언문
.....중략......
멋진인생은 현재 외국의 악기로 싸이키델릭 록을 지향하고 있습니다.
영어로된 이름이지만 사실 한국적인 모습이 우리에겐 제일 강한 지점입니다.
신중현 선생님은 기타로서 한국적인 싸이키델릭을 표현하고자 하셨고 또한 그것을 해내신 분이라고 생각합니다.
미국에는 지미 핸드릭스가 기타로서 미국적인 싸이키델릭을 표현했고 또한 해내었습니다.
멋진인생도 이번 앨범 ‘쿠빌라이 칸’에서 한국에서의 서유석, 영화음악의 엔리오 모리코네,
브라질의 노보스 바이아노스, 아시아의 전통음악, 중국, 일본, 대한민국의 문화에 가장 크게 집중했습니다.
이번 연주는 상상화 즉 듣고 있을때 어떠한 장면, 장소, 상황을 연출했습니다.
이번 가사는 말로서 감정의 질감을 연출했습니다.
앨범 소개글은 글로 각 곡의 대한 우리의 상상을 시나리오 형식으로 만들었습니다.
저희는 이번 7년만의 앨범을 통해 “우리가 지금 할수 있는 우리의것을 해냈다!” 라는 가장 큰 기쁨을 맛 보았습니다.
그리고 우리가 더 기쁘고 행복하게 보낼 방법도 끊임 없이 떠올리고 있습니다.
저희가 이번 앨범에서 영감을 얻고, 다른 세상을 보게 해주고, 삶의 소중함을 알게 해준 모든 아티스트들에게 감사합니다.
멋진인생의 앨범 ‘쿠빌라이 칸’ 또한, 이 앨범을 들을 또 다른 예술가들에게 어떠한 기쁨, 슬픔, 분노, 즐거움이 될수 있길 간절히 소망합니다."
[PUNK MARATHON Vol.2],락캠프,2024-05-05,"럭스, 론울프엘리지클럽, 세일러 허니문, 로우 브라더스, 향우회",media/myarticleimage/20240427014PUNKMARATHONVol2.jpg,"[PUNK MARATHON Vol.2]
2020년에 개최되었던 펑크마라톤이 새로운 모습으로 돌아왔습니다. 펑크의 장을 마련해줬던 공연장 고인물과 살롱노마드는 비록 역사 속으로 사라졌지만 인천 락캠프에서 그 의지를 이어갑니다.
에너지 넘치는 공연과 공연 후 출연 아티스트들의 애장품을 구매할 수 있는 플리마켓 시간이 준비되어 있습니다. 4년 전 첫 펑크마라톤의 열기를 기억하며 미쳐 못 이어나간 펑크마라톤을 다시 달려봅시다🔥
🔸일시: 2024년 5월 4일, 5일, 6일
공연 오후 5시 (입장 오후 4시 30분) / 플리마켓 오후 8시 30분
🔸장소: 인천 락캠프 (인천 부평구 신트리로6번길 6 B1) @ROCKCAMP_LIVE
🔸출연진
[5월 4일 토요일]
타카피 @TACOPY_KOOK
피싱걸스 @FISHINGIRLS_
요정 @YOJUNGOFFICIAL
444 @444_SEOUL
신타펑크 @SYNTAPUNK
[5월 5일 일요일]
럭스 @RUX.RUX.RUX.RUX
로우브라더스 @ROW_BROTHERS_OFFICIAL
향우회 @SOCIALCLUB_HYANGWU
세일러허니문 @SAILORHONEYMOON.KR
론울프엘리지클럽 @ALONEWOLFELEGYCLUB
[5월 6일 월요일]
스트릿건즈 @THESTREETGUNS
바닐레어 @VANILLARE
데드챈트 @DEADCHANT
스트레이터스 @STRAIGHTERS_OFFICIAL
리뎀션즈 @BAND_THE_REDEMPTIONS
🔸티켓가
1일권 현매 20,000원 예매 18,000원 (-10%)
2일권 현매 40,000원 예매 30,000원 (-25%)
3일권 현매 60,000원 예매 36,000원 (-40%)
예매 링크: https://docs.google.com/forms/u/1/d/1G7ynqDIbrke3iNySQ48oOpoXSDkB2jo7pdACKezkpf0/edit
예매는 5월 2일 24시에 마감됩니다.
본 공연은 청소년 무료 입장 공연입니다. 관람을 희망하시는 청소년께서는 학생증 및 주민등록증을 제시해 주셔야 무료 입장이 가능합니다.
예매가 완료되면 주최 측에서 수일 내로 예매 확정 문자가 발송됩니다.
예매자는 현장에서 성함을 말씀하신 후 입장 팔찌를 수령한 뒤 입장 가능합니다.
🔸관람 및 행사 안내 사항
※ 플리마켓의 아티스트 애장품은 데드챈트 인스타 계정 혹은 해당 아티스트 인스타 계정에서 사전에 확인하실 수 있습니다.
※ 플리마켓의 수익금은 전액 해당 아티스트에게 지급됩니다.
※ 예매한 당일의 모든 출연 아티스트의 인스타를 팔로우하신 관객분은 공연 스태프에게 팔로우 인증 후 소정의 경품(데드챈트 공식 메쉬캡, 실버 925 은팔지, 실버 925 은반지)을 받아가실 수 있습니다. 본 이벤트는 한정 수량으로 진행되어 조기 마감될 수 있습니다.
※ 주위 관객 분들의 불편을 야기하거나 관람을 방해하는 등의 행동을 할 경우 퇴장 조치를 받으실 수 있습니다.
※ 클럽 수용 가능 인원 초과 시 주최 측의 자체적인 판단으로 예매는 조기 마감될 수 있습니다.
🔸문의처
데드챈트 인스타그램 DM @DEADCHANT
포스터 디자인 by 무순 @MOOSOON_ONE.POINT_TATTOO"
오방가르드 6주년 공연 시리즈 NET&MUSIC : 보수동쿨러 X 태평시간,오방가르드,2024-05-05,"보수동쿨러, 태평시간",media/myarticleimage/20240427015obanggaleudeu6junyeongongyeonsilijeuNETMUSICbosudongkulleoXtaepyeongsigan.jpg,"오방가르드 6주년 공연 시리즈
Ovantgarde the 6th Anniversary Series
Net & Music : 보수동쿨러 X 태평시간
2024. 05. 05 일Sun 6pm / 입장 5pm
@OVANTGARDE (부산 남구 용소로 7번길 15-1)
보수동쿨러는 부산에 사는 4인조 인디록/포크록 밴드이다
삶에서 만나는 분노와 상실 속의 희망과 기쁨을 노래한다
보수동쿨러 (@BOSUDONGCOOLER)
단순하고 시끄러운 소음으로 가득찬 연주 속 사랑에서
태어나고 지는 사람의 마음을 노이즈 사이로 노래하는
태평시간 (@TAEPYEONG_OFFICIAL)
부산의 두 밴드가 오방가르드의 6주년을
축하하기 위해 만납니다.
문의 QnA @OVANTGARDE DM"
오월은 푸르구나! 우리들은 자란다!,Club FF,2024-05-05,"차세대, 코토바, 아월, 맥거핀, 크리스피, 투지",media/myarticleimage/20240427016owoleunpuleugunaulideuleunjalanda.jpg,"🥳 5/5 어린이날 특집 공연!🥳
오월은 푸르구나! 우리들은 자란다!@FF
2024/05/05(SUN) 5pm
Live Bands:
5:00pm #투지 @2ZBAND_OFFICIAL
5:50pm #아월 @OURR_OFFICIAL
6:40pm #코토바 @BANDCOTOBA
7:30pm #차세대 @NEWTAPE6
8:20pm #크리스피 @THECREESPY
9:10pm #맥거핀 @MGFF_OFFICIAL
<ModernRock/IndieRock/IndiePop/GarageRock>
Cover : 40,000 won (Only Door)
🥳어린이날 Special Event!🥳
** 선착순 50분께 과자선물 증정해 드립니다!🥰🍭
** 어린이는 무료입장!😍
( 어린이는 초등학생 까지오며 보호자 동반 필수, 보호자는 무료입장 해당되지않습니다.)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
Gloria,Club FF,2024-05-04,"ABTB, 뷰렛, 로큰롤라디오, 서울부인, 아톰뮤직하트",media/myarticleimage/20240427017Gloria.jpg,".
Gloria@FF
2024/05/04 (SAT) 7PM
Live Bands:
7:00pm #서울부인 (From부산) @SEOULBUSANINCHEON
7:45pm #아톰뮤직하트 @ATOM_MUSIC_HEART
8:30pm #로큰롤라디오 @ROCKNROLLRADIO_OFFICIAL
9:20pm #뷰렛 @BIURET_OFFICIAL
10:10pm #ABTB @BANDABTB
<GarageRock/RocknRoll/Alternative/IndieRock/HardRock>
Cover : 35,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
클럽헤비 라이브,대구클럽헤비,2024-05-04,"시나몬잼, 쏘노로스, 엘리펀트 쥬스",media/myarticleimage/20240427018keulleobhebilaibeu.jpg,정보를 추가해 주세요
오방가르드 6주년 공연시리즈 Hathaw9y 단독공연 - 다크인형맨션,오방가르드,2024-05-04,해서웨이,media/myarticleimage/20240427019obanggaleudeu6junyeongongyeonsilijeuHathaw9ydandoggongyeondakeuinhyeongmaensyeon.jpg,"<오방가르드 6주년> Hathaw9y 단독공연
👾다크인형맨션👾
지난 해 많은 사랑을 받았던 특사장님의
<억장와르르인형맨션> 오픈을 기억하시나요?
오방가르드 6주년을 맞아 2024년도 특사장님의 인형가게 이벤트
<다크인형맨션> 이 문을 열 준비가 되었다는 소식입니다 ❤️‍🔥
특사장님의 피땀눈물하이테크놀로지가 가득담긴 새로운 인형들,
그리고 놀 준비가 된 저희 해서웨이와 함께 오방가르드에게
잊지 못할 생일잔치를 안겨줘 볼까요? 😈💜
📌일시 : 2024.05.04 SAT 오후 5시
📌장소 : 오방가르드 @OVANTGARDE
📌예매 : 네이버예매 33,000원 (순번제 입장)"
[PUNK MARATHON Vol.2],락캠프,2024-05-04,"피싱걸스, 444, 타카피, 신타펑크, 요정",media/myarticleimage/20240427020PUNKMARATHONVol2.jpg,"[PUNK MARATHON Vol.2]
2020년에 개최되었던 펑크마라톤이 새로운 모습으로 돌아왔습니다. 펑크의 장을 마련해줬던 공연장 고인물과 살롱노마드는 비록 역사 속으로 사라졌지만 인천 락캠프에서 그 의지를 이어갑니다.
에너지 넘치는 공연과 공연 후 출연 아티스트들의 애장품을 구매할 수 있는 플리마켓 시간이 준비되어 있습니다. 4년 전 첫 펑크마라톤의 열기를 기억하며 미쳐 못 이어나간 펑크마라톤을 다시 달려봅시다🔥
🔸일시: 2024년 5월 4일, 5일, 6일
공연 오후 5시 (입장 오후 4시 30분) / 플리마켓 오후 8시 30분
🔸장소: 인천 락캠프 (인천 부평구 신트리로6번길 6 B1) @ROCKCAMP_LIVE
🔸출연진
[5월 4일 토요일]
타카피 @TACOPY_KOOK
피싱걸스 @FISHINGIRLS_
요정 @YOJUNGOFFICIAL
444 @444_SEOUL
신타펑크 @SYNTAPUNK
[5월 5일 일요일]
럭스 @RUX.RUX.RUX.RUX
로우브라더스 @ROW_BROTHERS_OFFICIAL
향우회 @SOCIALCLUB_HYANGWU
세일러허니문 @SAILORHONEYMOON.KR
론울프엘리지클럽 @ALONEWOLFELEGYCLUB
[5월 6일 월요일]
스트릿건즈 @THESTREETGUNS
바닐레어 @VANILLARE
데드챈트 @DEADCHANT
스트레이터스 @STRAIGHTERS_OFFICIAL
리뎀션즈 @BAND_THE_REDEMPTIONS
🔸티켓가
1일권 현매 20,000원 예매 18,000원 (-10%)
2일권 현매 40,000원 예매 30,000원 (-25%)
3일권 현매 60,000원 예매 36,000원 (-40%)
예매 링크: https://docs.google.com/forms/u/1/d/1G7ynqDIbrke3iNySQ48oOpoXSDkB2jo7pdACKezkpf0/edit
예매는 5월 2일 24시에 마감됩니다.
본 공연은 청소년 무료 입장 공연입니다. 관람을 희망하시는 청소년께서는 학생증 및 주민등록증을 제시해 주셔야 무료 입장이 가능합니다.
예매가 완료되면 주최 측에서 수일 내로 예매 확정 문자가 발송됩니다.
예매자는 현장에서 성함을 말씀하신 후 입장 팔찌를 수령한 뒤 입장 가능합니다.
🔸관람 및 행사 안내 사항
※ 플리마켓의 아티스트 애장품은 데드챈트 인스타 계정 혹은 해당 아티스트 인스타 계정에서 사전에 확인하실 수 있습니다.
※ 플리마켓의 수익금은 전액 해당 아티스트에게 지급됩니다.
※ 예매한 당일의 모든 출연 아티스트의 인스타를 팔로우하신 관객분은 공연 스태프에게 팔로우 인증 후 소정의 경품(데드챈트 공식 메쉬캡, 실버 925 은팔지, 실버 925 은반지)을 받아가실 수 있습니다. 본 이벤트는 한정 수량으로 진행되어 조기 마감될 수 있습니다.
※ 주위 관객 분들의 불편을 야기하거나 관람을 방해하는 등의 행동을 할 경우 퇴장 조치를 받으실 수 있습니다.
※ 클럽 수용 가능 인원 초과 시 주최 측의 자체적인 판단으로 예매는 조기 마감될 수 있습니다.
🔸문의처
데드챈트 인스타그램 DM @DEADCHANT
포스터 디자인 by 무순 @MOOSOON_ONE.POINT_TATTOO"
Alive Now 1st Label Show : 生存申告(생존신고),옥타바리움 라이브홀,2024-05-04,"틸더, 데이로터스, 에디앤더브릭스",media/myarticleimage/20240427021AliveNow1stLabelShowsaengjonsingo.jpg,"🎤 𝗟 𝗜 𝗩 𝗘
𝗔𝗹𝗶𝘃𝗲 𝗡𝗼𝘄 𝟣𝗌𝗍 𝖫𝖺𝖻𝖾𝗅 𝖲𝗁𝗈𝗐
: 生存申告(생존신고)
📆
𝟤𝟢𝟤𝟦. 𝟢𝟧. 𝟢𝟦.
옥타바리움 라이브 홀
(서울 마포구 와우산로18길 16)
🎫
전석 무료
(1st Label Show 특전/예매폼 작성 필수)"
오방가르드 6주년 기획 시리즈 - NET & MUSIC,오방가르드,2024-05-03,"모스크바 서핑클럽, 나로틱, 해서웨이, 소음발광, 잭킹콩, 오칠, 신도시, 보수동쿨러, 더 바스타즈, 블루터틀랜드, 칩앤스위트, 세이수미, 시너가렛, 야자수, 하퍼스, 엉클밥, ddbb, 베이루트택시, 팻햄스터&캉뉴, 태평시간, 페이퍼 리버, 모스힐, 바비돌스, 향우회, EWE (Erøtic Wørms Exhibitiøn), 잔물결, 미미크리엑스 (Mimicry-X), 일가인 / ilgyne, we hate jh, 파네마 / PANEMA",media/myarticleimage/20240427022obanggaleudeu6junyeongihoegsilijeuNETMUSIC.jpg,"오방가르드 6주년 공연 시리즈
Ovantgarde the 6th Anniversary Series
━━━━━━ Net & Music ━━━━━━
2024. 05. 03 금Fri - 05. 31 금Fri 매주 주말
@OVANTGARDE (부산 남구 용소로 7번길 15-1)
오방가르드가 어느덧 육방가르드가 되었습니다👏
올해의 6주년 기획시리즈는 ‘NET & MUSIC’으로
‘그물처럼 서로를 잇는 음악’안에서
하나가 되는 우리를 그리고자 합니다.
지역과 경계를 넘어 5월 주말 간 진행되는
다양한 뮤지션들의 공연을 만나보세요.
세부 스케줄은 5월 일정 캘린더 이미지 참조
각 공연 예매 및 개별 홍보는 추후 별도 진행
Detailed information TBA
문의 QnA @OVANTGARDE DM"
"[부산] 6eyes 내한 with 소음발광, 칩앤스위트",오방가르드,2024-05-03,"소음발광, 칩앤스위트, 6eyes (JPN)",media/myarticleimage/20240427023busan6eyesnaehanwithsoeumbalgwangchibaenseuwiteu.jpg,"🔥
나고야 포스트 펑크밴드 6eyes 내한
with 소음발광
일본 나고야 출신 포스트 펑크 밴드 6eyes가 처음으로 한국에 방문해 작은 투어 공연을 합니다.
나고야의 포스트 펑크를 한국에 들려주고자, 함께 공연할 한국의 밴드를 찾던 6eyes는 소음발광에게 DM을 한 통 보내게 됩니다. 6eyes의 음악에 매료된 소음발광은 자신들이 계획 중이던 투어 일정에 6eyes를 초대하게 되고, 밴드가 흔쾌히 수락하면서 이 공연이 성사되었습니다.
Joy Division/Fontaines D.C/Deerhunter 등의 밴드들에게 영향을 받아 강렬한 펑크 사운드와 그 사이를 관통하는 아름다운 멜로디로 현재의 포스트 펑크를 풀어내는 소음발광. Gang of Four/P.I.L/CAN 등의 과거의 포스트 펑크, 싸이키델릭에 뿌리를 둔 6eyes. 이들이 함께하는 공연에서 여러분들은 과거, 현재의 포스트 펑크가 만나 표출되는 아름다운 시너지를 느낄 수 있을 것입니다.
6eyes의 내한 공연은 2024년 5월 3일 금요일 밤 9시 부산 오방가르드,
포스트 펑크 리바이벌 밴드 “칩앤스위트”가 함께 합니다.
• 장소 및 일시
2024년 5월 3일 금요일 밤 9시 부산 오방가르드
입장은 공연 시작 30분 전부터 가능합니다.
• 출연진
부산 : 6eyes, 소음발광, 칩앤스위트"
Can I call you tonight?,Club FF,2024-05-03,"벤치위레오, 투데이올드스니커즈, 아시아닉, 글루, 양치기소년단",media/myarticleimage/20240427024CanIcallyoutonight.jpg,".
Can I call you tonight? @FF
2024/05/3(FRI) 7pm
Live Bands:
7:00pm #양치기소년단 @THESHEPHERDBOIS
7:45pm #글루 @GLU_OFFICIAL_
8:30pm #아시아닉 @THEASIANIC
9:15pm #벤치위레오 @BENCHWELEO
10:00pm #투데이올드스니커즈 @2DAYOLDSNEAKERS
<ModernRock/IndieRock/IndiePop/Garagepop>
Cover : 30,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
Joyful Thursday,Club FF,2024-05-02,"칼블루독, 전파납치, 미도, GRAYFUL OCEAN",media/myarticleimage/20240427025JoyfulThursday.jpg,".
Joyful Thursday@FF
2024/05/02 (THU) 8:00pm
Live Bands:
8:00pm #미도
8:40pm #GRAYFUL Ocean
9:20pm #칼블루독
10:00pm #전파납치
<IndiePop/IndieRock/PopRock/ModernRock>
Cover : 20,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
"祕器비기 : 여름소환술! - 청요일, 태평시간, 야자수",오방가르드,2024-04-28,"청요일, 야자수, 태평시간",media/myarticleimage/20240427026bigiyeoleumsohwansulcheongyoiltaepyeongsiganyajasu.jpg,"[祕器(비기) : 여름 소환술!]
늦은 봄에 노래하는 이른 여름의 음악들.
시원시원하게, 혹은 아주 뜨겁게,
여름을 닮은 세 밴드들과 함께
우리만의 계절을 소환해 보자!
여름아 나타나라!

📍 일정 DATE
-2024년 4월 28일 일요일 오후 6시
오후 5:30 부터 입장가능

📍 장소 VENUE
오방가르드 Ovantgarde
(부산 남구 용소로7번길 15-1 , B1)

📍 라인업 LINE UP
청요일 @CHUNGYOILE
야자수 @YAJASUBAND
태평시간 @TAEPYEONG_OFFICIAL
라인업 순서로 공연 예정"
[미사여구뿐] 모과&콘젤,Club 빵,2024-04-28,"콘트라젤리, 모과",media/myarticleimage/20240427027misayeoguppunmogwakonjel.jpg,"[미사여구뿐] 모과&콘젤
MOGWAA 모과 @MOGWAA
KONTRAJELLY 콘트라젤리 @KONTRAJELLY
04월 28일 일요일 문 열림 오후 6시
예매 20,000원
예매 @KONTRAJELLY 프로필 링크
현매 25,000원
오시는 길 : @CLUBBBANG
++++++++++++++++++++
*수제 녹차 웰빙 음이온 한정반
♨파격세일 회원님을 모십니다♨
— 🖭 최신유행 LO-Fi Edition: 카세트 15,000원
— 💿 표준감성 Edition: 44.1kHz 16bit .wav Edition: CD 15,000원
— 📱 황금귀 Edition: 192kHz 24bit .wav Edition: USB flash memory 20,000원
++++++++++++++++++++
SUN. OPEN. 6PM.
EARLY BIRD TICKETS ₩20,000
LINK IN BIO @KONTRAJELLY
AT DOOR ₩25,000
LOCATION : @CLUBBBANG"
